AccountID,HourOfDay_mean,BalanceDeviation_mean,TransactionBurstiness_mean,IsExternalAccount_sum,ExternalAccountFrequency_mean,isUnauthorizedOverdraft_sum,RollingTransactionCount_mean
C2709571386,17.0,-1.4551915228366852e-11,1.1875,3,14.333333333333334,0,7.1875
C2710650658,17.62655601659751,-3.8644090233007406e-11,61.25311203319502,119,28579.40336134454,0,9.813278008298756
C2710662230,17.933333333333334,-1.8626451492309571e-10,0.9,10,975.7,0,8.5
C2712042878,18.03125,-1.8553691916167736e-10,26.9375,54,270.8333333333333,0,9.6484375
C2712413498,17.35634028892456,-3.498065529053322e-10,243.69662921348313,201,275.9154228855721,0,9.92776886035313
C2712491871,17.081180811808117,-2.629010219855502e-10,78.90774907749078,55,5274.563636363637,1,9.833948339483396
C2712918809,16.451612903225808,2.703839732754615e-10,2.6129032258064515,8,17.25,0,8.548387096774194
C2716253904,16.65137614678899,1.516603275176582e-10,54.34403669724771,79,346.2151898734177,0,9.793577981651376
C2716399099,17.365853658536587,-3.407277712007848e-11,3.7804878048780486,11,13.727272727272727,0,8.902439024390244
C2718730298,17.23,-2.9569491744041443e-10,18.32,18,14.222222222222221,0,9.55
C2719667626,17.2,-4.718701044718425e-10,10.4,39,687.5128205128206,0,9.4
C2719758087,16.736842105263158,-1.1116350279714828e-10,78.50375939849624,104,190.7596153846154,0,9.830827067669173
C2719781753,15.833333333333334,0.0,0.0,1,1.0,0,3.5
C2720960836,16.071428571428573,1.9956912313188824e-10,0.0,12,398.0833333333333,0,6.785714285714286
C2721375971,18.685714285714287,6.652304104396275e-12,1.8,1,15.0,0,8.714285714285714
C2722931814,17.388235294117646,3.3965882133035097e-10,12.823529411764707,55,180.83636363636364,0,9.470588235294118
C2722963851,16.88888888888889,1.2935035758548312e-11,0.0,0,,0,5.0
C2723020414,17.0,0.0,0.0,3,11.666666666666666,0,2.0
C2724291095,18.071428571428573,3.991382462637765e-10,2.0,11,453.6363636363636,0,8.392857142857142
C2724453360,16.90566037735849,3.294773259252872e-11,4.377358490566038,10,16912.0,0,9.150943396226415
C2725502607,16.726114649681527,-1.6906174125185437e-10,32.01910828025478,68,155.51470588235293,0,9.713375796178344
C2726641266,17.818181818181817,0.0,0.8181818181818182,0,,0,5.909090909090909
C2728041507,16.56338028169014,-2.1315481461269755e-10,8.647887323943662,11,12.818181818181818,0,9.366197183098592
C2729769440,17.867346938775512,-5.7019749466253785e-11,14.03061224489796,31,9100.354838709678,0,9.540816326530612
C2730517126,16.931818181818183,-7.937408306381919e-11,12.602272727272727,32,7055.9375,0,9.488636363636363
C2730553153,17.44848484848485,1.4675386024243903e-10,38.872727272727275,57,95.70175438596492,1,9.727272727272727
C2730563571,17.941176470588236,1.0956736171946806e-10,0.0,1,4817.0,0,7.352941176470588
C2732996345,17.128865979381445,3.156415426854006e-10,44.597938144329895,63,909.7142857142857,0,9.768041237113403
C2736478043,16.323529411764707,-6.847960107466754e-10,16.42156862745098,43,350.13953488372096,0,9.558823529411764
C2737493813,17.68421052631579,3.369917210779692e-11,33.51973684210526,48,14.25,0,9.703947368421053
C2737535065,17.142857142857142,-1.77394776117234e-10,0.5714285714285714,5,11278.0,0,7.857142857142857
C2738821207,16.954545454545453,2.645802768793973e-11,2.022727272727273,7,12.285714285714286,0,8.977272727272727
C2740375585,16.901408450704224,-2.0659620493230686e-10,89.23591549295774,93,14.602150537634408,0,9.841549295774648
C2741703749,16.89075630252101,3.130496049127659e-11,21.159663865546218,28,13.75,1,9.621848739495798
C2743062697,17.35421686746988,2.0590083426739796e-10,145.90361445783134,113,1031.2654867256638,0,9.891566265060241
C2745441782,17.973684210526315,-1.5624161613614935e-10,2.9210526315789473,5,20.2,0,8.81578947368421
C2746553587,17.0,-3.5820099023672253e-10,0.0,7,7502.714285714285,0,6.538461538461538
C2746597765,18.29059829059829,1.1741032457759237e-10,23.153846153846153,31,14.32258064516129,0,9.615384615384615
C2748555561,16.53731343283582,-3.4055825489670483e-10,26.082089552238806,12,400.6666666666667,0,9.664179104477611
C2750429638,16.87323943661972,-3.016960452979719e-10,9.859154929577464,13,5577.0,0,9.366197183098592
C2750493813,18.65625,-5.4569682106375694e-11,1.9375,5,1853.6,0,8.59375
C2750968259,17.095940959409592,-3.7373184497945863e-10,80.54981549815498,87,1310.0229885057472,0,9.833948339483396
C2751917503,16.94857142857143,1.8094267163957868e-10,40.21714285714286,74,13.472972972972974,0,9.742857142857142
C2752625045,17.98901098901099,1.84217652121743e-10,12.868131868131869,37,387.0,0,9.505494505494505
C2752741973,17.25862068965517,9.577024012363603e-11,136.04926108374383,72,742.6527777777778,0,9.889162561576354
C2753607915,16.75,1.5522042910257974e-10,0.4166666666666667,3,14.333333333333334,0,6.25
C2754159355,17.347826086956523,1.735383679407724e-11,100.38509316770187,80,1423.7,0,9.860248447204969
C2754533898,16.82377049180328,2.1565461256464975e-10,70.43032786885246,74,1431.2162162162163,0,9.815573770491802
C2754639645,16.609665427509295,-2.0426777658852504e-10,83.96282527881041,66,14.515151515151516,0,9.83271375464684
C2757312460,17.454545454545453,2.4561869036970717e-10,196.72727272727272,100,14.71,3,9.914772727272727
C2758238560,14.5,3.118267548935754e-11,0.0,8,3.75,1,6.785714285714286
C2758313106,17.552,-1.7229467630386352e-10,78.084,33,159.75757575757575,1,9.82
C2758324987,16.8,3.7611103974855865e-11,24.423076923076923,36,14.944444444444445,0,9.653846153846153
C2758476168,20.0,-5.820766091346741e-11,0.0,0,,0,4.5
C2761391725,17.17989417989418,-1.3797371475784866e-10,124.46296296296296,121,888.8264462809917,0,9.880952380952381
C2762619121,17.742857142857144,0.0,2.9714285714285715,12,14.083333333333334,0,8.714285714285714
C2762833537,15.772357723577235,-1.514345649781266e-11,24.54471544715447,27,13.851851851851851,0,9.634146341463415
C2763761222,18.22222222222222,-5.174014303419325e-10,0.0,4,17.75,0,5.0
C2765566011,17.09750566893424,-5.543586753663563e-10,155.82539682539684,149,168.78523489932886,0,9.89795918367347
C2766128937,17.225941422594143,-4.481259250241842e-11,65.74058577405857,25,14.56,0,9.811715481171548
C2766805152,17.380281690140844,9.83791452058604e-11,8.408450704225352,14,4037.785714285714,0,9.366197183098592
C2767477565,17.9375,-3.637978807091713e-12,1.6875,6,815.0,0,8.59375
C2769219080,15.714285714285714,-4.157690065247672e-11,2.0714285714285716,5,2895.6,0,8.392857142857142
C2769546889,17.004115226337447,-1.4947152432100272e-10,69.57201646090535,64,15.015625,0,9.814814814814815
C2770032983,17.383435582822084,8.570453140633238e-11,110.31288343558282,138,14.202898550724637,2,9.86196319018405
C2770531801,17.159851301115243,-1.3502446249071993e-10,80.68401486988847,92,1586.195652173913,0,9.83271375464684
C2771780702,18.5,-2.3283064365386963e-10,0.0,5,19.4,0,4.5
C2772758323,19.8,-4.656612873077393e-11,0.0,2,9.5,0,3.0
C2773689508,16.559633027522935,-3.887630930734337e-10,55.972477064220186,73,140.35616438356163,0,9.793577981651376
C2774949865,18.041420118343197,-1.846112795835416e-10,41.16568047337278,56,100.92857142857143,0,9.733727810650887
C2775796099,17.2,-5.587935447692871e-10,2.82,27,15.851851851851851,0,9.1
C2776051031,16.63157894736842,-9.803395522268194e-11,0.8421052631578947,0,,0,7.631578947368421
C2777945467,16.903225806451612,6.384066035670618e-11,69.5524193548387,75,5800.64,1,9.818548387096774
C2779268591,16.9,1.1079527180770348e-10,88.72758620689655,73,14.945205479452055,0,9.844827586206897
C2780239779,16.8,-6.402842700481415e-11,0.0,4,5.5,0,5.5
C2780931818,17.304093567251464,-1.0211870335696036e-10,40.72514619883041,37,532.972972972973,0,9.736842105263158
C2782919996,17.86313193588163,5.1963435883292726e-11,335.98643649815045,126,15.079365079365079,2,9.944512946979039
C2786851173,16.34090909090909,-1.0583211075175892e-10,4.090909090909091,16,15.625,0,8.977272727272727
C2787963593,17.66176470588235,2.3967860376133637e-11,4.970588235294118,12,13.166666666666666,0,9.338235294117647
C2788595669,17.17948717948718,-1.671604621104705e-10,1.2307692307692308,18,13.666666666666666,0,8.846153846153847
C2789222917,16.75,3.9581209421157836e-10,5.325,14,15512.714285714286,0,8.875
C2789495779,16.857142857142858,1.1769461107778025e-10,12.45054945054945,14,11.928571428571429,0,9.505494505494505
C2789614858,17.33093525179856,-2.84756902310488e-10,23.39568345323741,41,124.0,0,9.676258992805755
C2789788246,17.405405405405407,-6.921992108628557e-11,2.7837837837837838,4,3.5,0,8.783783783783784
C2789820546,17.07279029462738,4.204671242414769e-10,218.526863084922,191,700.6439790575917,0,9.922010398613518
C2789997473,17.535714285714285,2.141210383602551e-10,20.482142857142858,23,14.652173913043478,0,9.598214285714286
C2790122972,17.0,-4.656612873077393e-11,7.44,9,16.0,1,9.4
C2790461862,15.583333333333334,-2.4253192047278087e-11,0.0,7,10341.285714285714,1,6.25
C2792208506,17.320987654320987,2.7451020332030306e-10,41.41975308641975,35,15.4,0,9.722222222222221
C2793161243,18.05263157894737,1.684958605389846e-11,9.657894736842104,50,16266.64,8,9.407894736842104
C2793281426,17.341463414634145,1.208772331164689e-10,85.9198606271777,82,21310.073170731706,0,9.843205574912892
C2793619555,17.17365269461078,2.425900119507384e-10,33.23952095808383,55,3086.981818181818,2,9.730538922155688
C2793772507,17.02164502164502,-2.1065629663921538e-10,61.523809523809526,55,14.054545454545455,1,9.805194805194805
C2794036945,17.518939393939394,-1.9137973360943073e-10,72.23484848484848,73,77.67123287671232,0,9.829545454545455
C2794122894,16.084745762711865,1.7363641221644515e-10,8.101694915254237,7,14.571428571428571,0,9.23728813559322
C2794150938,16.522935779816514,1.5379638846861114e-10,14.770642201834862,38,392.63157894736844,0,9.587155963302752
C2795567058,17.506122448979593,7.697666177944262e-11,66.04081632653062,89,827.0224719101124,1,9.816326530612244
C2795789881,16.986486486486488,-6.292720098753234e-11,8.743243243243244,30,167.7,0,9.391891891891891
C2798027132,17.462184873949578,2.0152568316259305e-10,24.66386554621849,39,2703.3333333333335,0,9.621848739495798
C2799238048,17.933333333333334,0.0,1.8,5,14.8,0,7.0
C2799683421,9.0,3.492459654808044e-11,0.0,0,,0,3.0
C2800468973,16.146496815286625,4.745592736894158e-11,35.859872611464965,68,217.55882352941177,0,9.713375796178344
C2803897172,18.125,4.656612873077393e-10,0.0,3,21.666666666666668,0,4.5
C2804080379,17.27848101265823,2.210417503043066e-10,32.82911392405063,61,14.40983606557377,0,9.715189873417721
C2804701199,17.385714285714286,-2.66092164175851e-10,9.028571428571428,31,9100.193548387097,0,9.357142857142858
C2805099878,18.642857142857142,0.0,0.5714285714285714,9,522.6666666666666,0,6.785714285714286
C2806415230,16.330708661417322,-1.393317237613708e-10,21.236220472440944,59,458.96610169491527,0,9.645669291338583
C2809324749,18.0,2.716357509295146e-10,0.8333333333333334,6,1546.0,0,6.25
C2809807884,17.2348623853211,-1.832740295917616e-10,206.57981651376147,107,1068.1121495327102,1,9.917431192660551
C2809936221,16.914191419141915,2.020939250196954e-10,95.39603960396039,80,4239.575,0,9.851485148514852
C2810300340,17.145631067961165,6.781475057879698e-10,15.893203883495145,44,233.0909090909091,0,9.563106796116505
C2810427674,16.65714285714286,2.66092164175851e-10,2.8285714285714287,15,12.8,0,8.714285714285714
C2811217164,17.875,-3.704123876311562e-10,13.306818181818182,24,14.666666666666666,0,9.488636363636363
C2811708545,17.4,9.313225746154786e-11,0.0,5,14.8,0,5.5
C2813145426,17.00769230769231,7.343120299852811e-11,25.653846153846153,32,1653.28125,0,9.653846153846153
C2814388721,17.35,-2.4894968821452214e-10,70.65,47,16.340425531914892,0,9.826923076923077
C2815088614,15.951219512195122,1.930790703471114e-10,1.4634146341463414,10,2632.2,0,8.902439024390244
C2815186688,18.8,-8.925174673398336e-11,0.0,4,13.75,0,7.0
C2815293088,16.934426229508198,2.442813310466829e-11,94.47213114754098,100,539.29,0,9.852459016393443
C2816051246,17.2675,-1.6763806343078613e-10,134.085,113,2008.8761061946902,0,9.8875
C2816651586,17.389261744966444,4.2972098660949095e-11,95.14765100671141,135,19208.63703703704,2,9.848993288590604
C2817223041,17.223463687150836,3.9021895584447424e-10,37.90502793296089,62,924.3548387096774,0,9.748603351955307
C2818385318,17.507462686567163,1.007774427755555e-10,29.79850746268657,41,15.463414634146341,0,9.664179104477611
C2819403668,17.140969162995596,3.1180843907831e-10,66.77973568281938,81,2693.604938271605,0,9.801762114537445
C2821749293,15.714285714285714,-5.32184328351702e-10,0.0,4,13.25,0,4.0
C2823280239,17.61111111111111,-2.0460874745340058e-10,226.8114478114478,174,69.9367816091954,2,9.924242424242424
C2823693511,17.380566801619434,-1.7910049511836126e-10,70.15789473684211,59,14.966101694915254,0,9.817813765182187
C2823940560,18.454545454545453,2.96329910104925e-10,0.0,5,10498.8,0,5.909090909090909
C2824472126,16.4,1.2639377798352922e-10,2.7142857142857144,6,14.833333333333334,0,8.714285714285714
C2824535623,17.406976744186046,-1.3626909764238107e-10,72.78294573643412,72,1949.8194444444443,1,9.825581395348838
C2825657201,17.948863636363637,-4.1009942916306585e-11,41.19318181818182,72,12756.680555555555,1,9.744318181818182
C2827975477,17.29957805907173,2.0139359472170157e-10,62.527426160337555,114,23732.30701754386,0,9.810126582278482
C2828130576,18.05263157894737,-7.352546641701146e-11,11.736842105263158,20,1326.5,0,9.407894736842104
C2829708845,16.95431472081218,-1.229156697462053e-10,49.17258883248731,67,855.7910447761194,0,9.771573604060913
C2830285864,17.388802488335926,-1.7235985440006522e-10,250.3950233281493,206,131.54854368932038,0,9.930015552099533
C2830942859,17.616071428571427,-6.652304104396275e-11,22.535714285714285,37,145.59459459459458,0,9.598214285714286
C2831100182,18.75,0.0,0.0,4,11.5,0,6.25
C2832175909,17.38,-6.51925802230835e-11,49.12,47,13.74468085106383,0,9.775
C2832187736,17.294117647058822,0.0,1.0588235294117647,10,2416.9,1,7.352941176470588
C2832406739,18.013157894736842,-1.2254244402835243e-10,11.118421052631579,18,814.3333333333334,1,9.407894736842104
C2833081124,16.900990099009903,-2.651041982197525e-10,138.15841584158414,120,22.55,0,9.888613861386139
C2833659511,19.666666666666668,1.5522042910257974e-10,0.0,1,18.0,0,3.5
C2834094520,17.45945945945946,-2.2024520345636316e-10,8.256756756756756,13,12.692307692307692,0,9.391891891891891
C2834910645,16.6,-1.746229827404022e-11,0.0,3,11.333333333333334,0,5.5
C2835596432,17.056224899598394,-3.4036286863457246e-10,65.8714859437751,103,148.33009708737865,0,9.819277108433734
C2836278437,16.593625498007967,-5.5656727566662065e-11,70.54581673306772,55,16.454545454545453,0,9.820717131474103
C2836950894,17.518840579710144,-3.263003368308579e-10,274.3289855072464,195,756.4769230769231,0,9.934782608695652
C2838886610,16.27777777777778,-5.820766091346741e-11,1.1111111111111112,0,,0,7.5
C2840432367,16.484536082474225,1.3441769118161544e-10,17.670103092783506,42,9401.904761904761,0,9.536082474226804
C2840576961,17.333333333333332,-3.6443057267562204e-10,9.26086956521739,22,887.9090909090909,0,9.347826086956522
C2841031010,16.83050847457627,3.551653886245469e-10,64.90254237288136,70,819.7,0,9.809322033898304
C2841327365,17.151832460732983,-2.559918071587048e-10,49.931937172774866,61,14.59016393442623,0,9.764397905759163
C2841341356,18.062992125984252,-1.393317237613708e-10,27.456692913385826,63,86.47619047619048,0,9.645669291338583
C2841597270,17.31188118811881,3.4233020378811524e-10,52.79207920792079,64,423.875,0,9.777227722772277
C2842915679,17.2987012987013,-4.323997667857579e-10,35.68181818181818,11,17.09090909090909,0,9.707792207792208
C2843145547,17.43243243243243,-1.132689617775582e-10,33.50675675675676,22,2575.318181818182,0,9.695945945945946
C2845627984,17.215686274509803,2.0087349648569145e-10,4.117647058823529,19,7626.736842105263,0,9.117647058823529
C2846572083,18.0,-1.0956736171946806e-10,0.7647058823529411,6,4385.5,0,7.352941176470588
C2848176535,17.885167464114833,2.4508488805670486e-11,50.25358851674641,64,2274.203125,0,9.78468899521531
C2851223167,16.694214876033058,8.274146840592061e-11,21.198347107438018,34,12351.441176470587,0,9.62809917355372
C2851469105,15.725806451612904,5.2574661470228624e-11,4.419354838709677,18,274.6111111111111,0,9.274193548387096
C2853527187,17.095238095238095,-4.789658955165318e-10,19.37142857142857,47,211.38297872340425,0,9.571428571428571
C2854323736,17.228571428571428,7.095791044689361e-11,54.7047619047619,48,14.208333333333334,0,9.785714285714286
C2855705250,16.964285714285715,1.5152470460013738e-10,67.00396825396825,81,74.27160493827161,0,9.821428571428571
C2858438330,17.130801687763714,3.2419456711298305e-10,69.18987341772151,72,2928.5833333333335,1,9.810126582278482
C2858518577,17.650602409638555,1.963631934430226e-10,38.6566265060241,91,5584.945054945055,0,9.728915662650602
C2859024911,17.18918918918919,-2.265379235551164e-11,46.77837837837838,51,202.41176470588235,0,9.756756756756756
C2861637413,16.985865724381625,-3.8667986755236296e-11,83.20848056537102,78,1022.8717948717949,0,9.840989399293287
C2863933578,17.08016877637131,-2.416723136660419e-10,63.05907172995781,88,14.159090909090908,1,9.810126582278482
C2864991800,17.454545454545453,6.773255088112571e-10,0.0,0,,0,5.909090909090909
C2865035200,17.52043596730245,3.121326339991931e-10,123.78474114441417,135,1683.7333333333333,0,9.877384196185286
C2865279764,17.041666666666668,5.174014303419325e-11,9.73611111111111,26,199.8846153846154,0,9.375
C2865627849,17.095238095238095,2.4391781716119677e-10,10.571428571428571,34,14.058823529411764,0,9.464285714285714
C2866021182,17.34468085106383,-2.209414192970763e-10,63.07659574468085,45,228.17777777777778,1,9.808510638297872
C2866588851,17.075684380032207,9.035778602348242e-11,240.45088566827698,164,334.25,0,9.927536231884059
C2869347836,17.63395225464191,8.337436841716817e-11,132.84880636604774,108,257.23148148148147,0,9.880636604774535
C2873532841,16.887290167865707,-2.4120584666300163e-10,145.61390887290167,63,908.8412698412699,2,9.892086330935252
C2874214087,18.113636363636363,-9.260309690778905e-11,2.522727272727273,8,16.5,0,8.977272727272727
C2874722056,16.46062992125984,-3.2632956354636845e-10,73.0275590551181,78,1458.5897435897436,0,9.82283464566929
C2875632096,17.434782608695652,-7.288611453512441e-11,65.41304347826087,53,2744.0,0,9.804347826086957
C2876530616,20.75,3.4924596548080444e-10,0.0,4,13120.0,0,2.5
C2878543661,16.896551724137932,4.2819428717953035e-11,39.37931034482759,93,577.2258064516129,0,9.741379310344827
C2878581817,17.941176470588236,1.643510425792021e-10,0.17647058823529413,9,1082.2222222222222,0,7.352941176470588
C2878610123,17.165254237288135,-2.367769257496979e-10,64.78813559322033,94,851.1063829787234,0,9.809322033898304
C2879410645,17.688741721854306,-3.4230730391496064e-10,29.05298013245033,70,145.67142857142858,0,9.701986754966887
C2880075342,17.615384615384617,1.84217652121743e-10,19.087912087912088,43,1338.4651162790697,0,9.505494505494505
C2880354477,16.842105263157894,6.1271222014176215e-12,1.0526315789473684,5,15.0,0,8.81578947368421
C2882813197,17.137254901960784,-7.630584119748669e-11,119.97478991596638,90,120.8,0,9.873949579831933
C2883943126,17.34,2.1653249859809877e-10,12.44,41,132.0731707317073,0,9.55
C2885910784,16.625,6.984919309616089e-10,0.0,5,974.0,0,4.5
C2885923189,16.95880149812734,-7.499413990349359e-10,81.25468164794007,56,15.375,2,9.831460674157304
C2886740099,14.428571428571429,-1.6630760260990687e-11,2.5238095238095237,3,12.0,0,7.857142857142857
C2892300372,17.44776119402985,-1.529037062801532e-10,9.223880597014926,48,32873.333333333336,2,9.328358208955224
C2892582984,19.555555555555557,-8.27842288547092e-10,0.0,5,15.0,0,5.0
C2892891172,16.56756756756757,-8.180536128379204e-11,1.8108108108108107,6,9397.166666666666,0,8.783783783783784
C2894918199,16.533678756476682,-1.1219300445497345e-10,47.129533678756474,68,150.61764705882354,0,9.766839378238341
C2895166883,17.32369942196532,-5.517951670409627e-11,37.26011560693642,29,1821.655172413793,0,9.739884393063583
C2896744992,17.783185840707965,-2.1428661008851718e-10,61.61504424778761,68,2142.279411764706,1,9.800884955752212
C2897005473,16.666666666666668,3.104408582051595e-10,0.0,3,14.333333333333334,0,3.5
C2898368637,18.875,1.1641532182693481e-10,0.0,4,36174.25,0,4.5
C2899428114,17.76439790575916,1.1458680891865836e-10,47.204188481675395,66,1721.8030303030303,0,9.764397905759163
C2899856046,16.71171171171171,-1.2585440197506467e-10,19.35135135135135,26,13.692307692307692,1,9.594594594594595
C2899955048,19.428571428571427,1.330460820879255e-10,0.21428571428571427,10,14.5,0,6.785714285714286
C2900943656,17.154589371980677,-6.073842877927034e-11,53.11594202898551,45,2517.511111111111,0,9.782608695652174
C2901256286,16.753623188405797,-1.9796228639169592e-10,137.5072463768116,153,74.45098039215686,0,9.891304347826088
C2901770967,16.130434782608695,-1.5184607194817585e-10,3.760869565217391,7,15.142857142857142,0,9.021739130434783
C2902828686,16.475,-1.5425030142068862e-10,1.75,6,15.5,0,8.875
C2904121536,16.70886075949367,2.534612070156049e-10,15.367088607594937,22,15.863636363636363,1,9.430379746835444
C2904619951,17.557692307692307,1.141765656379553e-10,19.91346153846154,19,2773.4736842105262,1,9.567307692307692
C2905135597,17.416666666666668,-1.5522042910257974e-10,14.511904761904763,37,144.67567567567568,0,9.464285714285714
C2906387336,17.87878787878788,-2.539970658042214e-10,1.7272727272727273,14,5179.5,0,8.636363636363637
C2906603797,17.68312757201646,6.515425419120632e-11,65.02880658436214,90,2425.5444444444443,0,9.814814814814815
C2908633547,17.166666666666668,1.2537034658285287e-10,8.064102564102564,26,11140.23076923077,0,9.423076923076923
C2909164027,16.571428571428573,-2.66092164175851e-10,0.0,3,16.333333333333332,0,4.0
C2909420061,17.807692307692307,-7.16401980473445e-11,2.6153846153846154,1,56344.0,0,8.26923076923077
C2909509545,12.0,-5.820766091346741e-11,0.0,3,1620.0,0,2.5
C2910081893,18.37735849056604,6.76526775899923e-10,17.71698113207547,48,15.625,0,9.575471698113208
C2910398050,16.794871794871796,1.492504125986344e-10,2.7435897435897436,2,16.0,0,8.846153846153847
C2913672854,16.910994764397905,4.3884309798635113e-10,51.82198952879581,76,704.8421052631579,0,9.764397905759163
C2917857644,16.91358024691358,-7.761021455128987e-11,37.98148148148148,47,1550.063829787234,0,9.722222222222221
C2918222219,16.41176470588235,-3.389740253196043e-10,26.352941176470587,67,1305.2537313432836,0,9.669117647058824
C2918616752,17.916666666666668,-7.761021455128987e-11,0.0,3,16.333333333333332,0,6.25
C2918813465,16.2,-5.587935447692871e-10,1.15,12,413.5833333333333,0,7.75
C2918875023,18.1875,-1.0477378964424133e-09,0.0,8,14097.625,0,7.1875
C2919498795,15.23913043478261,-6.326919664507327e-11,3.5,13,10.461538461538462,0,9.021739130434783
C2920103314,17.116883116883116,1.0583211075175892e-10,10.051948051948052,26,21679.23076923077,0,9.415584415584416
C2920193410,17.367816091954023,-2.355068579487417e-10,156.58620689655172,134,1093.6641791044776,0,9.89655172413793
C2921562668,16.753246753246753,1.330460820879255e-10,31.59090909090909,54,15.166666666666666,0,9.707792207792208
C2921958265,16.88888888888889,-3.311369154188368e-10,6.044444444444444,16,7053.8125,0,9.0
C2924684289,17.365853658536587,-2.4608116808945572e-11,20.447154471544714,30,14.7,0,9.634146341463415
C2925322424,18.404761904761905,1.1087173507327125e-10,9.011904761904763,36,142.33333333333334,0,9.464285714285714
C2926406120,17.233333333333334,1.5522042910257974e-10,7.283333333333333,24,13.916666666666666,0,9.25
C2926449681,15.533333333333333,-7.761021455128987e-11,2.2666666666666666,8,3290.375,0,7.0
C2926660364,16.918871252204585,-2.0901375241590766e-10,215.0758377425044,164,1778.6341463414635,0,9.920634920634921
C2927794941,17.09090909090909,-1.2170692736452276e-10,20.65909090909091,45,3228.488888888889,0,9.659090909090908
C2928865883,18.01834862385321,-8.54424380381173e-10,17.94495412844037,51,4267.803921568628,0,9.587155963302752
C2932027953,17.225806451612904,-4.506399554591025e-11,23.70967741935484,41,1293.780487804878,1,9.637096774193548
C2933315274,18.22222222222222,1.1210364324075204e-10,0.4444444444444444,8,588.125,1,8.333333333333334
C2933402784,17.065217391304348,-6.748714308807816e-11,80.97101449275362,84,68.95238095238095,1,9.83695652173913
C2933580500,16.463414634146343,3.975157330675823e-11,10.865853658536585,33,159.87878787878788,0,9.451219512195122
C2933756014,17.39047619047619,-7.98276492527553e-11,15.771428571428572,23,2463.4347826086955,0,9.571428571428571
C2936543301,17.233009708737864,1.0398261755415537e-10,15.0,27,14.74074074074074,0,9.563106796116505
C2936636569,16.731182795698924,-2.0028442464849002e-11,15.494623655913978,19,16.105263157894736,0,9.516129032258064
C2936690823,17.029661016949152,2.219783678903418e-10,61.33474576271186,69,1062.855072463768,0,9.809322033898304
C2937856850,15.95774647887324,-2.6234438721562776e-11,11.732394366197184,28,179.32142857142858,0,9.366197183098592
C2939231577,16.24,-1.30385160446167e-10,0.24,12,2198.5,0,8.2
C2939582466,17.515151515151516,9.877663670164166e-11,2.3636363636363638,9,6274.222222222223,0,8.636363636363637
C2939912072,16.333333333333332,2.66092164175851e-10,0.0,10,2640.6,0,7.857142857142857
C2941011224,17.101382488479263,-2.392683573032854e-10,60.516129032258064,61,14.59016393442623,1,9.7926267281106
C2941111150,17.125,-1.205730118921825e-10,19.535714285714285,15,11.8,0,9.598214285714286
C2941932159,17.333333333333332,-1.5845418804221684e-10,11.652777777777779,16,301.9375,0,9.375
C2942022970,17.484848484848484,-7.525838986791746e-11,17.858585858585858,34,14.382352941176471,0,9.545454545454545
C2943484524,16.652941176470588,3.834857660181382e-11,39.18235294117647,47,12323.68085106383,0,9.735294117647058
C2944158907,18.142857142857142,-4.7516457888544823e-11,3.0,20,1327.85,0,9.081632653061224
C2944879467,16.961111111111112,-3.311369154188368e-10,41.672222222222224,70,15.242857142857142,1,9.75
C2945779131,17.283783783783782,-1.352934821231945e-10,62.55855855855856,85,2001.835294117647,0,9.797297297297296
C2946494878,16.578651685393258,7.848223943388864e-12,42.60112359550562,53,105.77358490566037,0,9.747191011235955
C2946649603,18.076923076923077,2.1492059414203352e-10,0.15384615384615385,6,1615.3333333333333,0,6.538461538461538
C2946919213,17.783783783783782,1.6361072256758407e-10,1.4054054054054055,3,14.666666666666666,0,8.783783783783784
C2949125989,18.0,6.20881716410319e-11,8.833333333333334,34,14.529411764705882,3,9.25
C2949216695,16.155172413793103,2.2480200076925344e-10,6.258620689655173,26,13.346153846153847,0,9.224137931034482
C2949651179,16.434782608695652,-3.188767510911693e-10,12.48913043478261,22,14.954545454545455,0,9.51086956521739
C2950486477,18.20689655172414,-8.349788600000842e-10,0.6206896551724138,9,14.11111111111111,0,8.448275862068966
C2950875206,18.571428571428573,1.9956912313188824e-10,0.0,4,15.75,0,6.785714285714286
C2952192346,17.06122448979592,-4.989228078297206e-11,49.58673469387755,72,1019.375,0,9.770408163265307
C2953420179,17.383561643835616,-3.301092002489795e-10,89.51027397260275,86,70.3953488372093,0,9.845890410958905
C2954309675,18.666666666666668,-4.656612873077393e-10,0.0,3,17489.0,0,2.0
C2954683081,16.478947368421053,3.921358208907278e-11,45.57368421052632,87,859.7701149425287,0,9.763157894736842
C2955175810,18.39622641509434,1.3618396138245204e-10,5.245283018867925,7,15.0,0,9.150943396226415
C2956734949,17.372549019607842,3.378326986350265e-10,77.7607843137255,81,128.45679012345678,0,9.823529411764707
C2957695080,17.0,-9.587144150453455e-11,3.0980392156862746,14,14.428571428571429,0,9.117647058823529
C2957939565,16.11764705882353,-3.423980053733377e-12,0.23529411764705882,8,6.375,0,7.352941176470588
C2958283342,16.681274900398407,-4.081493354888551e-10,71.89641434262948,85,68.78823529411764,1,9.820717131474103
C2960684767,16.957894736842107,-5.882037313360917e-11,11.378947368421052,35,15.228571428571428,1,9.526315789473685
C2960771562,16.73972602739726,3.82735304636498e-11,7.205479452054795,13,12.76923076923077,0,9.383561643835616
C2961622739,15.88,-1.5832483768463136e-10,5.44,10,11.1,0,9.1
